Código,Apartamento,Bairro,Zona,Quartos,Banheiros,Vagas,Metragem,Valor_da_Venda,valor_m2,media_valor_m2_bairro,media_valor_m2_zona
135941,Apartamento de 87m² com 02 quartos para venda e locação   Centro,Centro,Centro,2,2,1,87.0,286200.0,3289.65517241379,3969.0889863009,4114.37759196461
214322,Apartamento de 46m² com 01 quarto para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,1,1,1,46.0,286200.0,6221.73913043478,7403.36272123417,7019.92781217448
143705,Apartamento de 38m² com 01 quarto para locação e venda   Sumarezinho,Sumarezinho,Zona Oeste,1,1,1,38.0,290000.0,7631.57894736842,4702.46841942496,4568.83198282477
201557,Apartamento de 91m² com 03 quartos para locação e venda   Jardim Irajá,Jardim Iraja,Zona Sul,3,2,1,91.0,290000.0,3186.81318681319,5843.60369977321,7019.92781217448
204728,Apartamento novo de 40m² com 01 quarto   Ribeirânia,Ribeirania,Zona Leste,1,1,1,40.0,299000.0,7475.0,6622.45012983218,4646.24632076016
19652,Apartamento de 96m² com 03 quartos   Bairro Jardim Paulista,Jardim Paulista,Zona Leste,3,2,1,96.0,299900.0,3123.95833333333,4839.65243893052,4646.24632076016
154085,Apartamento de 41m² com 01 quarto para venda e locação   Vila Seixas,Vila Seixas,Centro,1,1,1,41.0,300000.0,7317.07317073171,4862.36131633665,4114.37759196461
208811,Apartamento de 58m² com 02 quartos para locação   Parque dos Servido,Residencial Parque dos Servidores,Zona Leste,2,2,1,58.0,300000.0,5172.41379310345,4474.21131539829,4646.24632076016
174701,"Apartamento de 68m² com 02 quartos, para venda e locação   Parque Industrial Lagoinha",Parque Industrial Lagoinha,Zona Leste,2,1,1,68.0,300000.0,4411.76470588235,4502.88532269356,4646.24632076016
131537,Apartamento de 02 quartos para locação   Alto da Boa Vista,Alto da Boa Vista,Zona Sul,2,2,2,78.0,300000.0,3846.15384615385,5935.13838933655,7019.92781217448
62735,Apartamento de 62m² com 03 quartos para locação   Alto do Ipiranga,Alto do Ipiranga,Zona Oeste,3,2,1,62.0,300000.0,4838.70967741936,4537.91893063963,4568.83198282477
108626,Apartamento de 92m² com 03 quartos   Centro,Jardim Sumare,Zona Sul,3,3,1,92.0,300000.0,3260.86956521739,6366.17718327786,7019.92781217448
46265,Apartamento de 45m² com 01 quarto para locação e venda   Jardim Paulista,Jardim Paulista,Zona Leste,1,1,1,45.0,300000.0,6666.66666666667,4839.65243893052,4646.24632076016
198053,APARTAMENTO NO CENTRO,Centro,Centro,3,3,1,127.0,300000.0,2362.20472440945,3969.0889863009,4114.37759196461
61946,Apartamento de 85m² com 03 quartos para locação e venda   Centro,Centro,Centro,3,3,1,85.0,300000.0,3529.41176470588,3969.0889863009,4114.37759196461
231632,Apartamento de 53m² com 02 quartos à venda   Parque das Oliveiras,Parque das Oliveiras II,Zona Norte,2,2,1,53.0,300000.0,5660.37735849057,6122.9035639413,4316.94719953754
198362,APARTAMENTO NO CAMPOS ELÍSEOS,Campos Eliseos,Zona Norte,2,1,1,55.0,300000.0,5454.54545454546,4308.89631323999,4316.94719953754
80747,Apartamento de 70m² com 03 quartos para locação e venda   Jardim Independência,Independencia,Zona Norte,3,2,1,70.0,300000.0,4285.71428571429,3844.6605743041,4316.94719953754
88862,Apartamento de 69m² com 03 quartos para locação e venda   Jardim Paulista,Jardim Paulista,Zona Leste,3,2,1,69.0,300000.0,4347.82608695652,4839.65243893052,4646.24632076016
200090,Apartamento de 52m² com 02 quartos para locação e venda   Jardim Anhangüera,Jardim Anhanguera,Zona Leste,2,1,1,52.0,310000.0,5961.53846153846,4372.03682882804,4646.24632076016
90590,Apartamento de 99m² com 02 quartos para locação   Centro,Centro,Centro,2,3,1,99.0,310000.0,3131.31313131313,3969.0889863009,4114.37759196461
99638,Apartamento de 120m² com 03 quartos para venda e locação   Campos Elíseos,Campos Eliseos,Zona Norte,3,3,1,120.0,318000.0,2650.0,4308.89631323999,4316.94719953754
85433,Apartamento de 97m² com 03 quartos para locação e venda   Centro,Centro,Centro,3,2,1,97.0,320000.0,3298.96907216495,3969.0889863009,4114.37759196461
81878,Apartamento de 68m² com 02 quartos à venda   Centro,Centro,Centro,2,2,1,68.0,320000.0,4705.88235294118,3969.0889863009,4114.37759196461
184445,Apartamento de 86m² com 03 quartos à venda   Jardim América,Jardim America,Zona Sul,3,2,1,86.0,320000.0,3720.93023255814,5600.32705609696,7019.92781217448
117233,Apartamento de 140m² com 03 quartos para locação   Centro,Centro,Centro,4,3,2,140.0,330000.0,2357.14285714286,3969.0889863009,4114.37759196461
234761,Apartamento de 54m² com 02 quartos para locação e venda   Jardim Anhanguera,Jardim Anhanguera,Zona Leste,2,2,1,54.0,330000.0,6111.11111111111,4372.03682882804,4646.24632076016
198557,Apartamento de 43m² com 02 quartos para locação   Reserva Macaúba,Reserva Macauba,Zona Norte,2,1,1,43.0,340000.0,7906.97674418605,4441.08952445151,4316.94719953754
225875,Apartamento de 39m² com 01 quarto para locação e venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,1,1,1,39.0,340000.0,8717.94871794872,8028.33244392152,7019.92781217448
198740,Apartamento de 847m² com 03 quartos para locação   Jardim Sumaré,Jardim Sumare,Zona Sul,3,2,2,84.32,340000.0,4032.25806451613,6366.17718327786,7019.92781217448
166865,Apartamento mobiliado de 55m² com 01 quarto para locação   Centro,Vila Seixas,Centro,1,1,1,55.0,350000.0,6363.63636363636,4862.36131633665,4114.37759196461
210965,Apartamento de 48m² com 02 quartos para locação e venda   Parque das Oliveiras,Parque das Oliveiras,Zona Norte,2,1,1,48.0,350000.0,7291.66666666667,6187.10691823899,4316.94719953754
124226,Apartamento de 97m² com 03 quartos para locação e venda   Centro,Centro,Centro,3,2,1,97.0,350000.0,3608.24742268041,3969.0889863009,4114.37759196461
22439,Apartamento com 92m² com 3 quartos à venda   Jardim Irajá,Jardim Iraja,Zona Sul,3,2,1,92.0,350000.0,3804.34782608696,5843.60369977321,7019.92781217448
105104,Apartamento de 47m² com 02 quartos para locação   Bosque dos Juritis,Bosque das Juritis,Zona Sul,2,1,1,47.0,350000.0,7446.8085106383,8028.33244392152,7019.92781217448
177137,Apartamento de 68m² com 02 quartos sendo 01 suíte para a locação e venda   Centro,Vila Seixas,Centro,2,3,1,68.0,350000.0,5147.05882352941,4862.36131633665,4114.37759196461
61970,APARTAMENTO NO CENTRO,Centro,Centro,3,2,1,85.0,360000.0,4235.29411764706,3969.0889863009,4114.37759196461
88103,Apartamento de 107m² com 03 quartos para locação e venda   Centro,Centro,Centro,3,2,1,107.0,360000.0,3364.48598130841,3969.0889863009,4114.37759196461
241142,Apartamento de 50m² com 02 quartos para locação e venda   Reserva São José,Reserva Sao Jose,Zona Norte,2,2,1,50.0,360000.0,7200.0,6267.81462822185,4316.94719953754
139550,Apartamento térreo de 52m² com 02 quartos para locação e venda   Quintas de São José,Quintas de Sao Jose,Zona Norte,2,2,1,52.0,360000.0,6923.07692307692,6785.09085009028,4316.94719953754
210389,Apartamento de 51m² com 01 quarto para locação   Centro,Centro,Centro,1,1,1,51.0,371000.0,7274.50980392157,3969.0889863009,4114.37759196461
165440,Apartamento de 90m² com 03 quartos para locação e venda   Residencial e Comercial Palmares,Residencial e Comercial Palmares,Zona Leste,3,2,1,90.0,371000.0,4122.22222222222,3830.73455662616,4646.24632076016
220997,Apartamento de 199m² com 04 quartos sendo 01 suíte para locação   Centro,Centro,Centro,4,3,1,199.0,380000.0,1909.54773869347,3969.0889863009,4114.37759196461
89678,Apartamento de 87m² com 03 quartos   Jardim Paulistano,Jardim Paulistano,Zona Leste,3,2,2,87.0,380000.0,4367.81609195402,4354.41245373771,4646.24632076016
240008,Apartamento de 48m² com 02 quartos para locação e venda   Quinta da Primavera,Quinta da Primavera,Zona Sul,2,1,1,48.0,380000.0,7916.66666666667,8334.13944069942,7019.92781217448
84668,Apartamento de 54m² com 01 quarto para locação   Jardim São Luiz,Jardim Sao Luiz,Zona Sul,1,1,1,54.0,380000.0,7037.03703703704,5775.49648772587,7019.92781217448
104351,Apartamento de 59m² com 01 suíte para locação e venda   City Ribeirão,City Ribeirao,Zona Sul,1,2,1,59.0,420000.0,7118.64406779661,5481.73996829135,7019.92781217448
104348,Apartamento de 60m² com 01 suíte para locação e venda   City Ribeirão,City Ribeirao,Zona Sul,1,2,1,60.0,420000.0,7000.0,5481.73996829135,7019.92781217448
48956,APARTAMENTO NO CAMPOS ELÍSEOS,Campos Eliseos,Zona Norte,3,3,1,97.0,430000.0,4432.98969072165,4308.89631323999,4316.94719953754
241997,Apartamento de 100m² com 03 quartos para locação   Centro,Centro,Centro,3,3,1,100.0,450000.0,4500.0,3969.0889863009,4114.37759196461
137414,APARTAMENTO NO CENTRO,Centro,Centro,3,3,1,103.0,500000.0,4854.36893203884,3969.0889863009,4114.37759196461
223322,Apartamento de 165m² com 03 quartos sendo 01 suíte para locação e venda   Centro,Centro,Centro,3,4,1,165.0,500000.0,3030.30303030303,3969.0889863009,4114.37759196461
105212,Apartamento de 93m² com 03 quartos à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,3,2,93.0,880000.0,9462.36559139785,7403.36272123417,7019.92781217448
184061,Apartamento de 152m² com 03 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,3,5,2,152.0,900000.0,5921.05263157895,7235.27815404702,7019.92781217448
124619,Apartamento de 252m² com 04 quartos à venda   Centro,Centro,Centro,4,4,3,252.0,960000.0,3809.52380952381,3969.0889863009,4114.37759196461
126362,Apartamento de 123m² com 03 suíte para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,2,123.0,970000.0,7886.17886178862,7403.36272123417,7019.92781217448
204887,Apartamento de 252m² com 05 quartos à venda   Centro de Ribeirão Preto,Centro,Centro,5,5,3,252.0,970000.0,3849.20634920635,3969.0889863009,4114.37759196461
187421,Apartamento de 131m² com 03 suítes à venda   Nova Aliança,Nova Alianca,Zona Sul,3,5,4,131.0,980000.0,7480.91603053435,7235.27815404702,7019.92781217448
182612,Apartamento de 317m² com 04 quartos à venda   Centro,Centro,Centro,4,6,3,317.0,980000.0,3091.48264984227,3969.0889863009,4114.37759196461
243176,Apartamento de 131m² com 03 suítes à venda   Ribeirânia,Ribeirania,Zona Leste,3,4,2,131.0,990000.0,7557.25190839695,6622.45012983218,4646.24632076016
138428,Apartamento de 144m² com 03 suítes à venda   Jardim Botânico,Jardim Botanico,Zona Sul,3,5,2,144.0,990000.0,6875.0,7403.36272123417,7019.92781217448
163016,Apartamento de 113m² com 03 suítes à venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,2,3,2,113.0,999000.0,8840.70796460177,9706.16858313729,7019.92781217448
235106,Apartamento mobiliado de 82m² com 02 suítes para a locação e venda   Jardim Olhos D`Água,Jardim Olhos DAgua,Zona Sul,2,3,2,82.0,999900.0,12193.9024390244,9706.16858313729,7019.92781217448
179669,Apartamento de 56m² com 02 quartos para locação   Pedro Correa de Carvalho,Chacaras Pedro Correa de Carvalho,Zona Norte,2,2,1,56.0,230000.0,4107.14285714286,4124.52491399826,4316.94719953754
182075,APARTAMENTO PRÓXIMO À RUA CORONEL AMÉRICO BATISTA,Ipiranga,Zona Oeste,2,1,1,42.0,120000.0,2857.14285714286,4227.19529650629,4568.83198282477
178154,APARTAMENTO QUINTINO FACCI II,Quintino Facci II,Zona Norte,2,1,1,48.0,120000.0,2500.0,3658.03558245004,4316.94719953754
171017,APARTAMENTO NO RESIDENCIAL DAS AMÉRICAS 43m² com 02 quartos   Jardim Herculano Fernandes,Residencial das Americas,Zona Norte,2,1,1,43.0,120000.0,2790.6976744186,3341.29895223855,4316.94719953754
156347,Apartamento de 39m² com 02 quartos   Residencial das Américas,Residencial das Americas,Zona Norte,2,1,1,39.0,120000.0,3076.92307692308,3341.29895223855,4316.94719953754
154742,APARTAMENTO NO JD CALIFÓRNIA,Jardim California,Zona Sul,2,1,1,44.0,120000.0,2727.27272727273,7048.58207831218,7019.92781217448
143399,Apartamento de 45m² com 02 quartos para venda   Jardim João Rossi,Jardim Joao Rossi,Zona Sul,2,1,1,45.0,120000.0,2666.66666666667,2950.48145403395,7019.92781217448
103847,Apartamento   Padrão,Jardim das Palmeiras,Zona Norte,2,1,1,46.0,120000.0,2608.69565217391,3249.37764351271,4316.94719953754
18845,Apartamento kitnet de 32m² com 01 quarto para locação   Campos Elíseos,Campos Eliseos,Zona Norte,1,1,1,32.0,120000.0,3750.0,4308.89631323999,4316.94719953754
236630,Apartamento de 43m² com 02 quartos à venda   Condomínio Uirapuru,Condominio Uirapuru,Zona Oeste,2,1,1,43.0,121000.0,2813.95348837209,3230.85086747877,4568.83198282477
146099,APARTAMENTO PRÓXIMO À ANHANGUERA,Jardim Florestan Fernandes,Zona Norte,2,1,1,42.0,122000.0,2904.76190476191,4173.34114617131,4316.94719953754
152582,Apartamento de 42m² com 02 quartos para locação e venda   Jardim Zara,Jardim Zara,Zona Leste,2,1,1,42.0,110000.0,2619.04761904762,3994.52759311292,4646.24632076016
242195,Apartamento de 42m² com 02 quartos à venda   Quintino Facci II,Quintino Facci II,Zona Norte,2,1,1,42.0,125000.0,2976.19047619048,3658.03558245004,4316.94719953754
177101,Apartamento   Padrão,Residencial das Americas,Zona Norte,2,1,1,39.0,125000.0,3205.12820512821,3341.29895223855,4316.94719953754
172877,APARTAMENTO TÉRREO NO JARDIM EUGÊNIO MENDES LOPES,Jardim Eugenio Mendes Lopes,Zona Oeste,2,1,1,44.0,125000.0,2840.90909090909,3240.00999000999,4568.83198282477
129977,Apartamento   Padrão,Conjunto Habitacional Silvio Passalacqua,Zona Oeste,2,1,1,41.0,125000.0,3048.78048780488,3620.71440927175,4568.83198282477
121811,Apartamento   Padrão,Residencial Parque dos Servidores,Zona Leste,2,1,1,64.0,125000.0,1953.125,4474.21131539829,4646.24632076016
53627,Apartamento de 43m² com 01 quarto para locação e venda   Centro,Centro,Centro,1,1,1,43.0,125000.0,2906.97674418605,3969.0889863009,4114.37759196461
20318,APARTAMENTO PRÓXIMO À AVENIDA CARAMURU,Centro,Centro,1,1,2,42.0,125000.0,2976.19047619048,3969.0889863009,4114.37759196461
17501,APARTAMENTO PARA LOCAÇÃO NO CENTRO DE RIBEIRÃO PRETO.,Centro,Centro,1,1,1,19.0,125000.0,6578.94736842105,3969.0889863009,4114.37759196461
123494,Apartamento   Padrão,Ribeirania,Zona Leste,1,1,1,38.0,127000.0,3342.1052631579,6622.45012983218,4646.24632076016
162614,APARTAMENTO PRÓXIMO À RUA JAVARI,Ipiranga,Zona Oeste,2,1,1,48.0,128000.0,2666.66666666667,4227.19529650629,4568.83198282477
234863,Apartamento de 42m² com 02 quartos para venda   Vitta Via Norte.,Valentina Figueiredo,Zona Norte,2,1,1,42.0,129000.0,3071.42857142857,3736.9036213197,4316.94719953754
219701,Apartamento de 39m² com 02 quartos à venda   Jardim Ipiranga,Residencial das Americas,Zona Norte,2,1,1,39.0,129000.0,3307.69230769231,3341.29895223855,4316.94719953754
174740,Apartamento com 42m²   Residencial das Américas,Residencial das Americas,Zona Norte,2,1,1,42.0,129000.0,3071.42857142857,3341.29895223855,4316.94719953754
159908,Apartamento de 45m² com 02 quartos para venda mobiliado   João Rossi,Nova Alianca,Zona Sul,2,1,4,45.0,129000.0,2866.66666666667,7235.27815404702,7019.92781217448
236363,Apartamento de 302m² com 04 suítes para venda e locação   Mirante Morro do Ipê,Residencial Morro do Ipe,Zona Sul,4,6,4,302.0,2700000.0,8940.39735099338,10501.5511367323,7019.92781217448
106214,Apartamento   Padrão,Quintino Facci II,Zona Norte,2,1,1,49.0,115000.0,2346.9387755102,3658.03558245004,4316.94719953754
179777,Apartamento de 39m² com 02 quartos à venda   Residencial das Américas,Residencial das Americas,Zona Norte,2,1,1,39.0,120000.0,3076.92307692308,3341.29895223855,4316.94719953754
217661,Apartamento de 43m² com 02 quartos para locação   Condomínio Uirapuru,Condominio Uirapuru,Zona Oeste,2,1,1,43.0,123000.0,2860.46511627907,3230.85086747877,4568.83198282477
69875,Apartamento de 44m² com 01 quarto   Centro,Centro,Centro,1,1,1,44.0,125000.0,2840.90909090909,3969.0889863009,4114.37759196461
38816,APARTAMENTO PRÓXIMO À AVENIDA CARAMURU,Centro,Centro,1,1,1,19.0,125000.0,6578.94736842105,3969.0889863009,4114.37759196461
129164,Apartamento kitnet de 32m² com 01 quarto para locação e venda   Vila Monte Alegre,Vila Monte Alegre,Zona Oeste,1,1,1,32.0,129000.0,4031.25,5171.67916226382,4568.83198282477
244406,Apartamento de 31m² com 01 quarto para venda   Vila Amélia,Vila Virginia,Zona Oeste,1,1,1,31.0,130000.0,4193.54838709678,4199.44386633332,4568.83198282477
242576,Apartamento de 43m² com 02 quartos à venda   Jardim Heitor Rigon,Jardim Heitor Rigon,Zona Norte,2,1,1,43.0,130000.0,3023.25581395349,3530.62855692946,4316.94719953754
242141,Apartamento de 43m² com 02 quartos à venda   Valentina Figueiredo,Valentina Figueiredo,Zona Norte,2,1,1,43.0,130000.0,3023.25581395349,3736.9036213197,4316.94719953754
241661,Apartamento de 55m² com 02 quartos para venda ? Vila Virgínia,Vila Virginia,Zona Oeste,2,1,1,55.0,130000.0,2363.63636363636,4199.44386633332,4568.83198282477
241547,Apartamento de 46m² com 01 quarto à venda   Jardim Marchesi,Jardim Marchesi,Zona Oeste,1,1,1,46.0,130000.0,2826.08695652174,3706.13254567216,4568.83198282477
239060,Apartamento de 42m² com 02 quartos à venda   Jardim João Rossi,Jardim Joao Rossi,Zona Sul,2,1,1,42.0,130000.0,3095.2380952381,2950.48145403395,7019.92781217448
228722,Apartamento de 48m² com 02 quartos à venda   Residencial das Américas,Residencial das Americas,Zona Norte,2,1,1,48.0,130000.0,2708.33333333333,3341.29895223855,4316.94719953754
227612,Apartamento de 55m² com 02 quartos à venda   Vila Virgínia,Vila Virginia,Zona Oeste,2,1,1,55.0,130000.0,2363.63636363636,4199.44386633332,4568.83198282477
224333,Apartamento de 42m² com 02 quartos para venda   Quintino Facci II,Quintino Facci II,Zona Norte,2,1,1,42.0,130000.0,3095.2380952381,3658.03558245004,4316.94719953754
222764,Apartamento de 48m² com 02 quartos à venda   Jardim Heitor Rigon,Jardim Heitor Rigon,Zona Norte,2,1,1,48.0,130000.0,2708.33333333333,3530.62855692946,4316.94719953754
221522,Apartamento de 39m² com 02 quartos à venda   Residencial das Américas,Residencial das Americas,Zona Norte,2,1,1,39.0,130000.0,3333.33333333333,3341.29895223855,4316.94719953754
216215,Apartamento de 42m² com 02 quartos para locação   Ribeirão Verde,Ribeirao Verde,Zona Norte,2,1,1,42.0,130000.0,3095.2380952381,3480.98330241187,4316.94719953754
208907,Apartamento de 43m² com 02 quartos à venda   Jardim Diva Tarla de Carvalho,Jardim Diva Tarla de Carvalho,Zona Norte,2,1,1,43.0,130000.0,3023.25581395349,3667.24240741883,4316.94719953754
204695,Apartamento de 43m² com 02 quartos à venda   Jardim Diva Tarla de Carvalho,Jardim Diva Tarla de Carvalho,Zona Norte,2,1,1,43.0,130000.0,3023.25581395349,3667.24240741883,4316.94719953754
